Game_id,Local_team_id,Visitor_team_id,Visitor_WL,Local_WL,Visitor_FgPct,Local_FgPct,Visitor_FG3aPct,Local_FG3aPct,Visitor_FtPct,Local_FtPct,Visitor_AST,Local_AST,Visitor_OREB,Local_OREB,Visitor_DREB,Local_DREB,Visitor_STL,Local_STL,Visitor_BLK,Local_BLK,Visitor_PF,Local_PF,Visitor_PTS,Local_PTS
22400821,1610612765,1610612746,L,W,0.402,0.456,0.268,0.31,0.632,0.694,24,22,15,8,33,38,12,11,3,7,24,18,97,106
22400822,1610612754,1610612743,W,L,0.564,0.471,0.381,0.326,0.786,0.815,39,29,14,8,32,24,8,11,4,3,21,14,125,116
22400823,1610612755,1610612741,W,L,0.506,0.389,0.45,0.25,0.944,0.897,32,19,10,15,34,32,11,11,6,5,19,23,142,110
22400824,1610612764,1610612751,L,W,0.393,0.5,0.389,0.419,0.792,0.96,25,26,16,7,23,30,16,7,4,8,28,26,99,107
22400825,1610612737,1610612748,L,W,0.321,0.455,0.175,0.257,0.926,0.75,15,29,14,13,31,37,8,13,4,2,9,22,86,98
22400826,1610612760,1610612750,W,L,0.454,0.425,0.281,0.306,0.872,0.793,29,27,11,16,43,37,6,10,5,8,23,30,131,128
22400827,1610612762,1610612757,W,L,0.418,0.398,0.318,0.409,0.75,0.842,26,24,16,11,35,34,7,7,6,2,16,18,114,112
22400828,1610612758,1610612766,L,W,0.353,0.54,0.25,0.526,0.75,0.889,24,30,15,11,22,38,14,12,4,4,16,18,88,130
22400829,1610612761,1610612738,W,L,0.473,0.506,0.294,0.152,1.0,0.75,24,27,12,10,27,30,9,10,4,1,16,14,111,101
22400830,1610612753,1610612739,W,L,0.563,0.367,0.594,0.179,0.813,0.786,25,21,9,12,38,23,5,7,5,8,13,14,122,82
22400831,1610612745,1610612749,L,W,0.4,0.407,0.324,0.343,0.739,0.778,19,18,4,16,33,37,11,6,5,9,13,17,97,100
22400832,1610612763,1610612756,L,W,0.535,0.525,0.568,0.417,0.808,0.9,39,36,8,7,38,31,6,10,6,4,25,22,148,151
22400833,1610612740,1610612759,L,W,0.409,0.436,0.295,0.226,0.778,0.8,29,25,13,20,32,34,14,11,4,6,19,17,103,109
22400834,1610612744,1610612766,L,W,0.371,0.49,0.275,0.357,0.833,0.833,18,40,18,16,32,35,7,16,8,5,15,20,92,128
22400835,1610612747,1610612742,L,W,0.357,0.448,0.386,0.275,0.923,0.75,23,24,14,13,31,44,7,7,11,8,14,13,99,107
22400836,1610612765,1610612738,L,W,0.413,0.528,0.429,0.394,0.667,0.588,21,29,7,14,25,37,9,13,1,5,15,16,97,117
22400837,1610612754,1610612761,L,W,0.425,0.531,0.222,0.405,0.688,0.625,23,28,11,4,29,37,8,10,2,7,15,18,91,111
22400838,1610612752,1610612755,L,W,0.443,0.519,0.324,0.368,0.8,0.793,21,22,9,7,26,36,13,6,6,8,19,15,105,110
22400839,1610612764,1610612757,W,L,0.446,0.518,0.324,0.333,0.771,0.697,27,25,17,7,29,34,11,9,4,8,28,26,129,121
22400840,1610612751,1610612760,W,L,0.533,0.409,0.3,0.377,0.828,0.88,27,31,11,18,34,28,10,7,4,5,21,25,129,121
22400841,1610612748,1610612737,L,W,0.506,0.592,0.375,0.548,0.789,0.818,29,39,9,8,24,27,6,10,3,2,15,13,109,131
22400842,1610612741,1610612746,W,L,0.518,0.489,0.514,0.452,0.882,0.545,33,35,11,15,33,26,9,9,10,1,16,12,122,117
22400843,1610612762,1610612758,W,L,0.529,0.452,0.417,0.364,0.917,0.529,28,32,7,7,40,27,6,9,7,2,13,13,118,101
22400844,1610612745,1610612759,L,W,0.42,0.471,0.179,0.289,0.714,0.786,28,22,12,20,29,40,10,4,5,5,14,14,106,118
22400845,1610612753,1610612744,W,L,0.456,0.506,0.422,0.393,0.882,0.778,26,23,11,15,27,31,8,9,7,4,18,25,121,115
22400846,1610612749,1610612743,L,W,0.448,0.467,0.265,0.412,0.818,0.821,28,25,14,7,41,41,8,8,2,4,17,11,112,121
22400847,1610612742,1610612766,L,W,0.408,0.412,0.259,0.306,0.692,0.75,25,23,14,10,42,38,3,12,2,7,16,11,96,103
22400848,1610612756,1610612740,W,L,0.481,0.468,0.362,0.377,0.583,0.8,25,29,16,14,34,38,3,4,6,6,12,15,124,116
22400849,1610612747,1610612750,L,W,0.417,0.415,0.293,0.268,0.769,0.696,25,21,10,16,31,36,9,7,3,2,29,18,102,111
22400850,1610612765,1610612743,W,L,0.56,0.455,0.548,0.324,0.742,0.739,28,32,10,14,40,28,5,15,8,3,18,22,134,119
22400851,1610612737,1610612760,W,L,0.505,0.489,0.46,0.417,0.833,0.783,37,27,9,10,34,36,10,8,1,5,18,14,135,119
22400852,1610612738,1610612739,W,L,0.479,0.483,0.436,0.436,0.842,0.765,23,20,14,14,30,26,4,5,3,5,14,19,123,116
22400853,1610612751,1610612757,W,L,0.577,0.414,0.417,0.241,0.593,0.852,31,20,9,21,27,24,11,13,4,2,20,23,121,102
22400854,1610612748,1610612754,L,W,0.534,0.571,0.538,0.531,0.625,0.923,35,34,9,12,21,27,10,7,3,4,11,11,120,125
22400855,1610612741,1610612761,L,W,0.417,0.446,0.351,0.265,0.8,0.88,30,32,16,10,35,35,4,11,3,4,21,16,115,125
22400856,1610612763,1610612752,W,L,0.463,0.468,0.342,0.129,0.813,0.955,29,26,8,19,27,39,10,2,7,4,16,17,114,113
22400857,1610612756,1610612740,L,W,0.506,0.595,0.393,0.525,0.6,0.769,28,35,13,5,22,30,10,6,3,3,13,18,108,125
22400858,1610612762,1610612750,L,W,0.436,0.511,0.385,0.4,0.571,0.643,35,35,11,15,29,45,17,3,4,4,13,13,116,117
22400859,1610612747,1610612746,L,W,0.448,0.488,0.243,0.333,0.714,0.773,25,19,15,10,29,29,11,14,1,5,19,14,102,106
22400860,1610612766,1610612764,W,L,0.455,0.441,0.34,0.333,0.941,0.667,33,28,12,11,36,33,13,9,7,5,10,14,113,100
22400861,1610612765,1610612751,L,W,0.305,0.542,0.154,0.429,0.857,0.862,19,31,14,6,24,41,12,5,8,15,24,29,94,115
22400862,1610612745,1610612758,W,L,0.506,0.43,0.321,0.371,0.762,0.696,21,18,13,13,33,30,13,7,5,2,17,16,113,103
22400863,1610612763,1610612759,W,L,0.521,0.526,0.389,0.289,0.727,0.85,33,31,13,12,29,29,8,7,4,8,18,16,130,128
22400864,1610612755,1610612744,L,W,0.46,0.529,0.286,0.576,0.789,0.607,33,27,18,10,31,30,7,8,4,3,19,19,119,126
22400865,1610612742,1610612749,W,L,0.506,0.473,0.333,0.275,0.886,0.8,33,25,14,8,38,25,6,7,6,1,19,23,132,117
22400866,1610612738,1610612743,L,W,0.477,0.474,0.343,0.412,0.692,0.815,27,26,8,10,30,35,11,7,2,4,18,18,103,110
22400867,1610612739,1610612757,L,W,0.438,0.433,0.35,0.413,0.886,0.857,25,27,13,13,33,34,8,12,1,5,26,27,129,133
22400868,1610612754,1610612741,L,W,0.5,0.552,0.303,0.432,0.778,0.667,24,34,12,5,30,31,6,7,4,4,17,16,112,127
22400869,1610612748,1610612752,W,L,0.484,0.536,0.318,0.314,0.667,0.688,27,29,11,3,35,31,5,5,6,6,16,16,116,112
22400870,1610612753,1610612761,W,L,0.463,0.448,0.318,0.333,0.767,0.833,22,17,12,7,28,28,8,3,4,5,33,26,104,102
22400871,1610612759,1610612760,W,L,0.545,0.56,0.432,0.419,0.85,0.75,34,36,12,6,33,29,7,2,6,3,16,17,146,132
22400872,1610612762,1610612740,W,L,0.52,0.479,0.341,0.364,0.538,0.765,35,35,13,9,35,32,8,4,5,4,15,14,128,121
22400873,1610612756,1610612750,W,L,0.424,0.438,0.404,0.31,0.81,0.789,28,24,5,10,30,47,18,2,2,7,17,16,116,98
22400874,1610612747,1610612746,L,W,0.432,0.494,0.308,0.429,0.824,0.7,24,21,10,11,30,30,9,8,1,6,22,16,102,108
22400875,1610612766,1610612744,W,L,0.421,0.395,0.36,0.275,0.875,0.667,33,20,12,8,42,39,10,3,4,6,23,19,119,101
22400876,1610612755,1610612757,W,L,0.485,0.432,0.314,0.314,0.632,0.692,26,27,22,14,39,29,6,6,6,3,13,15,119,102
22400877,1610612748,1610612764,L,W,0.369,0.476,0.286,0.351,0.818,0.833,22,31,7,5,36,43,8,10,0,4,17,19,90,106
22400878,1610612763,1610612737,W,L,0.573,0.505,0.464,0.394,0.529,0.92,35,36,14,17,18,26,12,7,7,3,24,16,132,130
22400879,1610612760,1610612745,L,W,0.485,0.495,0.457,0.459,0.824,0.889,20,31,15,14,34,35,8,11,7,6,21,18,128,137
22400880,1610612742,1610612758,W,L,0.522,0.455,0.471,0.269,1.0,0.875,34,28,9,7,28,30,4,5,4,1,16,13,122,98
22400881,1610612762,1610612765,W,L,0.554,0.427,0.268,0.303,0.75,0.813,32,19,8,9,31,32,16,7,8,1,23,23,134,106
22400882,1610612754,1610612745,L,W,0.408,0.512,0.3,0.405,0.5,1.0,22,34,24,5,34,30,6,9,0,6,14,19,102,115
22400883,1610612753,1610612761,W,L,0.475,0.482,0.4,0.417,0.743,0.783,28,28,13,7,35,28,7,12,8,5,25,27,114,113
22400884,1610612737,1610612749,W,L,0.51,0.455,0.297,0.39,0.783,0.765,27,33,9,11,42,36,8,10,1,6,13,21,127,121
22400885,1610612752,1610612744,W,L,0.489,0.446,0.351,0.242,0.789,0.8,30,26,9,14,35,28,7,4,7,2,14,17,114,102
22400886,1610612741,1610612739,W,L,0.469,0.443,0.354,0.25,0.909,0.706,27,32,11,10,42,40,4,6,4,6,14,21,139,117
22400887,1610612750,1610612755,L,W,0.488,0.568,0.281,0.45,0.704,0.941,22,29,12,7,24,30,10,7,2,5,16,21,112,126
22400888,1610612759,1610612751,L,W,0.453,0.547,0.34,0.462,0.857,0.5,29,37,11,13,29,33,8,9,2,4,16,15,113,127
22400889,1610612756,1610612746,L,W,0.518,0.513,0.267,0.412,0.852,0.852,29,31,7,7,30,30,8,5,3,3,22,20,117,119
22400890,1610612747,1610612740,L,W,0.495,0.533,0.265,0.365,0.667,0.778,29,32,10,17,25,34,11,7,3,5,17,12,115,136
22400891,1610612738,1610612757,L,W,0.5,0.464,0.4,0.426,0.706,0.882,19,24,8,18,31,34,4,5,3,6,16,14,118,128
22400892,1610612766,1610612750,W,L,0.489,0.442,0.429,0.286,0.727,0.778,27,26,10,20,33,37,9,3,3,2,17,18,125,110
22400893,1610612739,1610612748,L,W,0.434,0.471,0.361,0.35,0.88,0.727,29,26,9,10,33,37,7,7,2,4,19,19,107,112
22400894,1610612764,1610612762,L,W,0.465,0.442,0.35,0.362,0.7,0.828,21,32,17,10,41,35,5,9,3,12,19,18,122,125
22400895,1610612763,1610612760,W,L,0.506,0.407,0.417,0.265,0.895,0.909,27,21,3,11,36,38,10,9,4,1,22,18,120,103
22400896,1610612743,1610612758,L,W,0.458,0.46,0.407,0.343,0.786,0.8,22,28,14,11,31,35,8,5,6,8,20,14,110,116
22400897,1610612749,1610612742,L,W,0.459,0.584,0.333,0.457,0.4,0.895,30,29,5,8,25,47,13,6,3,4,13,9,107,137
22400898,1610612746,1610612765,L,W,0.523,0.55,0.314,0.542,0.737,0.846,27,18,5,6,29,27,5,8,2,6,20,16,115,123
22400899,1610612737,1610612754,L,W,0.484,0.532,0.359,0.333,0.941,0.778,27,32,10,11,32,32,5,5,5,4,18,16,118,124
22400900,1610612738,1610612755,L,W,0.421,0.505,0.385,0.396,0.833,0.923,29,32,18,16,27,30,6,8,5,6,15,16,105,123
22400901,1610612751,1610612744,W,L,0.488,0.506,0.375,0.455,0.906,0.889,31,30,15,8,30,24,3,7,4,5,19,24,121,119
22400902,1610612740,1610612745,W,L,0.568,0.373,0.31,0.333,0.444,0.788,33,17,9,15,32,26,10,9,6,7,24,19,109,97
22400903,1610612747,1610612752,L,W,0.394,0.427,0.233,0.333,0.781,0.821,20,25,14,12,32,37,10,7,2,4,21,28,109,113
22400904,1610612766,1610612739,W,L,0.421,0.478,0.324,0.351,0.843,0.762,16,29,9,10,36,33,7,7,4,3,19,33,118,117
22400905,1610612761,1610612762,L,W,0.464,0.385,0.258,0.304,0.59,0.857,21,27,19,22,37,26,5,13,10,5,18,29,109,118
22400906,1610612742,1610612763,W,L,0.472,0.385,0.381,0.366,0.875,0.917,28,24,17,11,42,34,9,7,12,7,20,13,122,111
22400907,1610612748,1610612750,W,L,0.494,0.461,0.4,0.412,0.571,0.727,28,29,7,7,36,34,6,7,6,2,12,16,106,104
22400908,1610612760,1610612757,L,W,0.347,0.464,0.186,0.368,0.833,0.882,15,25,14,4,39,39,6,12,4,8,16,13,89,107
22400909,1610612743,1610612756,L,W,0.56,0.588,0.421,0.525,0.793,0.778,36,45,7,8,32,30,6,8,2,3,18,22,141,149
22400910,1610612758,1610612759,L,W,0.46,0.51,0.381,0.447,0.565,0.632,27,31,9,16,27,35,7,6,4,4,17,16,109,127
22400911,1610612746,1610612752,L,W,0.385,0.42,0.265,0.395,0.889,0.842,25,23,14,9,39,38,6,7,4,8,15,17,95,105
22400912,1610612766,1610612751,L,W,0.463,0.408,0.28,0.324,0.8,0.875,20,25,8,22,29,28,6,4,10,2,19,13,102,105
22400913,1610612745,1610612740,L,W,0.485,0.556,0.353,0.425,0.563,0.905,29,32,18,15,26,33,7,9,3,7,17,13,117,146
22400914,1610612737,1610612754,L,W,0.436,0.464,0.303,0.294,0.867,0.952,29,23,15,16,26,32,12,10,6,10,21,22,118,120
22400915,1610612761,1610612764,W,L,0.44,0.421,0.342,0.385,0.739,0.9,29,24,22,22,28,27,12,11,7,6,18,17,118,117
22400916,1610612748,1610612741,W,L,0.455,0.423,0.262,0.302,0.885,0.737,27,25,5,7,46,37,6,7,4,5,14,17,114,109
22400917,1610612749,1610612753,W,L,0.512,0.547,0.375,0.478,0.789,0.696,19,17,5,4,29,34,5,8,5,4,24,18,111,109
22400918,1610612738,1610612747,L,W,0.448,0.476,0.35,0.342,0.643,0.72,18,24,9,11,36,32,6,9,1,5,17,11,101,111
22400919,1610612744,1610612765,L,W,0.459,0.417,0.217,0.293,0.75,0.805,17,26,13,11,31,35,12,12,4,4,29,27,110,115
22400920,1610612760,1610612743,L,W,0.412,0.489,0.3,0.342,0.55,0.88,22,25,14,10,34,46,3,5,6,14,18,20,103,127
22400921,1610612742,1610612756,W,L,0.583,0.489,0.357,0.405,0.944,0.813,33,29,6,5,40,27,4,8,4,2,10,13,125,116
22400922,1610612749,1610612739,W,L,0.443,0.429,0.404,0.29,0.789,0.722,25,17,13,15,31,35,11,9,2,2,15,15,112,100
22400923,1610612740,1610612763,W,L,0.414,0.412,0.265,0.382,0.632,0.778,24,24,23,10,34,29,11,5,6,6,22,15,107,104
22400924,1610612755,1610612762,L,W,0.419,0.448,0.391,0.34,0.839,0.96,25,27,10,14,34,36,12,11,4,9,21,23,122,126
22400925,1610612750,1610612759,L,W,0.553,0.558,0.367,0.5,0.792,0.933,26,38,11,14,25,28,8,7,3,4,14,17,124,141
22400926,1610612757,1610612765,W,L,0.494,0.387,0.321,0.3,0.75,0.781,22,17,12,10,42,31,7,7,8,4,24,27,119,112
22400927,1610612746,1610612758,L,W,0.46,0.531,0.265,0.323,0.84,0.6,27,23,8,3,40,35,6,4,1,5,19,20,110,111
22400928,1610612737,1610612755,L,W,0.505,0.541,0.381,0.405,0.75,0.786,29,34,6,14,25,34,8,4,3,6,15,18,123,132
22400929,1610612738,1610612762,L,W,0.453,0.43,0.342,0.34,0.75,0.889,29,28,14,12,34,35,3,11,4,8,13,12,108,114
22400930,1610612751,1610612747,L,W,0.435,0.411,0.475,0.4,0.789,0.633,31,22,8,16,35,31,4,10,4,6,20,16,108,111
22400931,1610612748,1610612766,W,L,0.419,0.459,0.25,0.323,0.957,0.7,26,24,9,11,27,35,10,7,6,3,16,15,105,102
22400932,1610612761,1610612764,L,W,0.362,0.394,0.291,0.327,0.8,0.586,25,26,16,28,38,45,5,3,12,2,20,18,104,119
22400933,1610612741,1610612754,L,W,0.396,0.5,0.25,0.364,0.684,0.786,30,30,8,10,31,46,14,4,4,6,13,19,103,121
22400934,1610612745,1610612753,L,W,0.326,0.393,0.25,0.372,0.833,0.611,15,20,13,20,29,43,10,4,5,4,19,18,84,97
22400935,1610612763,1610612756,L,W,0.456,0.465,0.526,0.37,0.727,0.852,31,26,15,11,31,28,6,9,2,7,22,22,118,120
22400936,1610612760,1610612743,W,L,0.605,0.47,0.563,0.404,0.9,0.875,32,29,9,13,34,24,6,9,5,6,18,16,140,127
22400937,1610612759,1610612742,W,L,0.534,0.521,0.316,0.415,0.9,0.583,25,29,10,12,30,26,5,6,2,2,18,24,133,129
22400938,1610612744,1610612757,L,W,0.484,0.529,0.429,0.512,0.824,0.905,31,35,15,12,28,28,9,16,5,5,13,16,120,130
22400939,1610612758,1610612752,W,L,0.536,0.419,0.55,0.294,0.808,0.846,34,18,6,14,34,23,13,7,1,4,24,20,133,104
22400940,1610612739,1610612751,L,W,0.464,0.438,0.364,0.238,0.714,0.84,31,23,8,12,30,36,9,7,3,4,21,10,104,109
22400941,1610612765,1610612764,L,W,0.402,0.462,0.333,0.421,0.8,0.733,20,29,12,18,35,43,7,7,4,5,18,18,103,123
22400942,1610612754,1610612749,L,W,0.512,0.506,0.389,0.333,0.737,0.778,32,30,6,5,38,33,4,11,2,3,19,20,114,115
22400943,1610612740,1610612746,L,W,0.5,0.553,0.333,0.548,0.778,0.889,34,34,11,12,23,34,10,7,8,7,16,16,120,127
22400944,1610612753,1610612741,W,L,0.5,0.46,0.375,0.273,0.8,0.85,25,26,13,9,35,24,5,10,7,5,31,21,125,123
22400945,1610612737,1610612766,L,W,0.455,0.42,0.4,0.389,0.889,0.897,29,26,10,13,37,30,9,13,9,6,26,16,110,123
22400946,1610612738,1610612760,W,L,0.488,0.436,0.351,0.317,0.714,0.833,19,25,11,15,33,26,7,9,2,6,17,25,118,112
22400947,1610612761,1610612755,L,W,0.427,0.44,0.2,0.4,0.727,0.778,19,33,10,17,30,42,13,7,11,5,20,17,105,118
22400948,1610612748,1610612746,W,L,0.592,0.476,0.481,0.378,0.667,0.714,24,27,11,9,34,20,7,14,0,3,10,17,119,104
22400949,1610612745,1610612756,L,W,0.534,0.455,0.357,0.316,0.8,0.76,22,25,5,11,32,27,7,11,8,3,18,19,104,111
22400950,1610612763,1610612762,L,W,0.467,0.457,0.353,0.455,0.679,0.762,24,30,17,5,43,34,6,15,8,6,17,21,115,122
22400951,1610612759,1610612742,L,W,0.556,0.532,0.406,0.314,0.765,0.938,30,32,3,13,28,34,8,11,0,2,12,19,116,126
22400952,1610612743,1610612750,W,L,0.478,0.404,0.425,0.233,0.75,0.727,31,20,12,12,36,30,7,9,5,4,16,16,115,95
22400953,1610612757,1610612752,W,L,0.468,0.444,0.387,0.405,0.7,0.64,27,20,11,21,27,31,12,6,7,6,21,18,114,113
22400954,1610612765,1610612764,W,L,0.478,0.459,0.444,0.333,0.852,0.86,30,23,10,9,37,32,10,8,5,6,29,23,129,125
22400955,1610612749,1610612747,L,W,0.437,0.477,0.375,0.425,0.833,0.818,18,30,5,7,33,41,3,9,4,8,23,21,106,126
22400956,1610612741,1610612751,L,W,0.448,0.456,0.324,0.297,0.722,0.885,32,24,15,13,35,34,6,8,7,4,26,16,110,116
22400957,1610612744,1610612758,L,W,0.468,0.577,0.378,0.564,0.727,0.75,25,35,5,7,25,36,7,8,4,5,15,21,104,130
22400958,1610612748,1610612738,W,L,0.434,0.453,0.38,0.382,0.923,0.588,18,18,9,7,32,31,8,10,4,4,17,12,103,91
22400959,1610612755,1610612754,W,L,0.494,0.451,0.286,0.289,0.778,0.682,31,13,12,11,33,32,6,7,4,9,17,19,112,100
22400960,1610612737,1610612746,W,L,0.547,0.42,0.444,0.273,0.75,0.882,27,25,7,13,33,31,14,8,5,6,15,18,121,98
22400961,1610612745,1610612742,L,W,0.415,0.514,0.364,0.484,0.833,0.833,14,27,6,17,28,50,4,5,6,6,11,13,96,133
22400962,1610612763,1610612739,W,L,0.5,0.495,0.373,0.306,0.788,0.81,32,25,8,10,35,35,9,11,4,3,17,25,133,124
22400963,1610612750,1610612753,L,W,0.449,0.525,0.429,0.424,0.864,0.714,18,26,6,6,25,39,9,8,5,6,22,21,111,118
22400964,1610612759,1610612766,W,L,0.6,0.505,0.565,0.457,0.895,0.773,42,27,8,17,26,19,7,14,2,5,17,17,145,134
22400965,1610612743,1610612747,L,W,0.467,0.518,0.375,0.419,0.813,0.789,32,30,19,9,28,30,10,7,2,5,25,15,126,131
22400966,1610612762,1610612761,W,L,0.484,0.438,0.375,0.421,0.743,0.774,28,23,10,6,41,29,9,12,6,2,26,25,126,118
22400967,1610612756,1610612758,L,W,0.494,0.519,0.25,0.558,0.9,0.842,25,33,12,7,28,27,7,12,1,3,18,15,106,122
22400968,1610612751,1610612738,W,L,0.524,0.467,0.342,0.435,0.737,0.692,29,34,13,18,25,27,5,4,7,3,14,21,115,113
22400969,1610612765,1610612760,W,L,0.483,0.477,0.294,0.424,0.773,0.692,17,29,10,6,34,33,11,8,8,3,20,21,113,107
22400970,1610612745,1610612741,L,W,0.462,0.449,0.368,0.318,0.875,0.577,24,24,5,16,31,38,6,4,5,6,23,18,114,117
22400971,1610612763,1610612748,L,W,0.398,0.554,0.243,0.387,0.8,0.917,24,31,10,11,27,40,6,7,4,6,16,16,91,125
22400972,1610612749,1610612754,L,W,0.479,0.544,0.395,0.405,0.769,0.962,29,28,10,7,22,38,9,9,4,4,15,16,119,126
22400973,1610612759,1610612740,L,W,0.5,0.464,0.343,0.41,1.0,0.758,34,26,12,8,40,29,2,10,3,2,20,15,115,119
22400974,1610612744,1610612752,L,W,0.43,0.398,0.375,0.317,0.846,0.818,20,25,13,10,36,35,6,7,6,5,16,13,94,97
22400975,1610612743,1610612764,W,L,0.484,0.505,0.422,0.353,0.882,0.882,34,40,13,10,31,32,11,12,4,8,17,20,126,123
22400976,1610612742,1610612755,W,L,0.522,0.529,0.389,0.294,0.833,0.767,21,26,9,10,30,35,13,4,3,3,21,19,130,125
22400977,1610612747,1610612756,L,W,0.393,0.432,0.22,0.359,0.81,0.719,25,22,14,7,37,33,4,7,4,5,27,20,96,107
22400978,1610612751,1610612737,L,W,0.467,0.478,0.297,0.486,0.792,0.826,27,33,10,12,28,28,12,7,11,5,17,18,114,122
22400979,1610612739,1610612753,W,L,0.42,0.417,0.419,0.25,0.794,0.65,21,21,13,16,34,32,11,7,3,1,20,22,108,103
22400980,1610612757,1610612761,L,W,0.404,0.409,0.323,0.36,0.8,0.833,29,21,19,19,28,32,12,10,0,7,22,20,102,105
22400981,1610612750,1610612762,L,W,0.433,0.495,0.316,0.326,0.8,0.692,23,30,10,16,34,33,4,14,0,6,20,16,102,128
22400982,1610612749,1610612760,W,L,0.517,0.398,0.345,0.382,0.76,0.788,30,21,8,9,42,25,3,7,3,8,20,23,121,105
22400983,1610612746,1610612764,L,W,0.34,0.455,0.239,0.342,0.857,0.944,24,29,14,11,35,44,14,10,1,7,21,19,93,110
22400984,1610612752,1610612748,L,W,0.476,0.495,0.261,0.471,0.917,1.0,23,30,9,13,30,28,9,12,6,6,11,14,95,116
22400985,1610612745,1610612755,L,W,0.505,0.477,0.49,0.415,0.68,0.833,21,35,8,23,27,35,8,8,4,5,20,27,137,144
22400986,1610612750,1610612754,W,L,0.495,0.454,0.459,0.31,0.826,0.806,28,25,14,9,34,35,7,11,6,7,25,22,132,130
22400987,1610612740,1610612765,W,L,0.548,0.326,0.371,0.156,0.759,0.667,33,18,11,13,39,26,10,7,7,6,19,15,127,81
22400988,1610612759,1610612753,W,L,0.478,0.494,0.383,0.406,1.0,0.706,28,24,10,9,31,29,12,7,7,4,15,14,116,105
22400989,1610612762,1610612741,W,L,0.433,0.407,0.311,0.214,0.813,0.818,29,20,9,4,40,44,12,4,3,4,14,19,111,97
22400990,1610612744,1610612743,W,L,0.467,0.488,0.359,0.242,0.778,0.556,32,24,19,11,34,27,12,16,7,10,24,21,114,105
22400991,1610612756,1610612761,L,W,0.356,0.511,0.286,0.513,0.739,1.0,20,34,12,12,28,42,4,7,2,4,15,21,89,129
22400992,1610612758,1610612763,L,W,0.489,0.523,0.433,0.488,1.0,0.667,24,35,15,10,33,28,8,11,7,7,22,21,122,132
22400993,1610612766,1610612737,W,L,0.538,0.452,0.489,0.333,0.8,0.762,27,25,11,10,35,29,12,7,8,8,17,16,134,102
22400994,1610612738,1610612751,L,W,0.409,0.443,0.289,0.333,0.647,0.818,21,24,8,6,31,42,9,6,2,5,19,14,96,104
22400995,1610612757,1610612764,L,W,0.413,0.424,0.3,0.326,0.75,0.684,27,25,11,14,38,36,6,15,7,3,16,10,97,112
22400996,1610612747,1610612749,W,L,0.476,0.415,0.314,0.344,0.794,0.625,24,26,10,14,31,36,12,5,4,4,14,25,118,89
22400997,1610612746,1610612739,L,W,0.489,0.548,0.341,0.457,0.654,0.857,29,28,10,14,19,35,6,7,0,5,21,26,119,132
22400998,1610612754,1610612742,L,W,0.545,0.549,0.407,0.457,0.75,0.784,23,29,7,6,34,32,6,4,0,5,26,26,131,135
22400999,1610612753,1610612745,W,L,0.469,0.446,0.314,0.257,0.906,0.85,18,23,12,14,34,27,10,7,5,4,18,20,116,108
22401000,1610612748,1610612765,W,L,0.505,0.489,0.391,0.313,0.833,0.833,25,24,13,11,34,26,4,7,10,5,20,15,116,113
22401001,1610612750,1610612740,W,L,0.528,0.455,0.448,0.41,0.545,0.806,28,21,11,9,35,31,5,7,6,6,25,19,119,115
22401002,1610612760,1610612755,L,W,0.368,0.522,0.316,0.462,0.75,0.75,24,36,12,11,29,44,8,10,3,5,15,12,100,133
22401003,1610612759,1610612752,L,W,0.424,0.5,0.297,0.457,0.762,0.7,28,28,17,15,27,37,7,7,7,7,18,22,105,120
22401004,1610612762,1610612746,W,L,0.415,0.487,0.368,0.4,0.778,0.846,22,23,13,9,30,38,16,7,5,1,22,25,120,116
22401005,1610612744,1610612761,L,W,0.564,0.422,0.423,0.404,0.789,0.786,32,30,7,11,37,27,7,13,4,5,24,15,114,117
22401006,1610612747,1610612743,L,W,0.471,0.506,0.333,0.421,0.619,0.714,25,25,12,8,33,30,8,13,4,3,17,17,108,120
22401007,1610612756,1610612741,L,W,0.544,0.49,0.395,0.375,0.667,0.9,29,34,8,13,32,33,7,9,8,6,19,13,121,127
22401008,1610612757,1610612763,L,W,0.402,0.417,0.267,0.391,0.81,0.81,23,25,10,22,30,43,11,3,4,6,20,17,99,115
22401009,1610612758,1610612739,L,W,0.548,0.505,0.382,0.457,0.778,0.938,24,28,8,14,29,27,7,9,1,1,14,20,119,123
22401010,1610612766,1610612752,L,W,0.4,0.489,0.256,0.469,0.8,0.824,26,25,9,11,29,41,9,1,2,3,18,20,98,115
22401011,1610612754,1610612751,L,W,0.356,0.432,0.28,0.258,0.722,0.871,20,18,14,10,33,47,11,10,4,8,24,21,99,105
22401012,1610612744,1610612749,L,W,0.392,0.416,0.316,0.386,0.704,0.885,19,25,4,9,30,43,9,7,4,6,15,24,93,104
22401013,1610612758,1610612741,W,L,0.523,0.477,0.429,0.385,0.885,0.826,32,27,12,9,28,27,9,4,2,5,19,22,128,116
22401014,1610612764,1610612753,W,L,0.479,0.425,0.405,0.436,0.846,0.737,25,23,13,8,42,33,9,11,8,4,17,10,120,105
22401015,1610612748,1610612745,W,L,0.464,0.521,0.5,0.417,0.476,0.857,14,25,15,5,31,29,17,8,4,5,14,16,102,98
22401016,1610612750,1610612740,L,W,0.5,0.539,0.355,0.432,0.636,0.95,20,40,7,10,26,26,11,14,4,1,20,17,93,134
22401017,1610612760,1610612766,L,W,0.463,0.574,0.463,0.538,1.0,0.706,29,29,6,10,23,33,6,10,4,7,13,13,106,141
